state,0,1,2,3,4,5,6,7,8,9
"[0, 0, 12, 0, 0]",5.400172794120769,5.40022372019497,5.400170934723545,5.400195638404918,5.05820720876671,5.4001851939812635,5.400189443083106,5.400183323371536,6.000368389913065,5.400284207668381
"[0, 0, 13, 0, 0]",5.399811779478058,5.399796895997198,5.399756983520375,5.399714404776257,5.090797029072541,5.399775305155112,5.399702215849672,5.399759938059415,6.000228434853054,5.399783321616203
"[0, 1, 13, 0, 0]",4.6819151782549815,4.711163471741712,4.435678350628819,4.656788689241039,4.369074806664764,4.655486448028934,4.471427193876512,4.641457686433153,6.007165795611109,4.592180252708479
"[1, 1, 13, 0, 0]",3.768167613381148,4.133518245691268,4.1267108273442,3.965868405834471,3.857554772993256,3.9189809118845775,4.01652872029971,4.1669691120119925,5.9170864684384785,4.082630995959245
"[2, 1, 13, 0, 0]",2.072741808348784,1.811922064502459,1.7966862782161392,1.871442582129876,2.0706744286417966,1.8434227654219744,1.574378688170922,2.02451369422604,5.77145587449418,1.841004304456068
"[2, 1, 14, 0, 0]",1.3516841261785766,1.5078357369226765,1.579114973549755,1.5115249527506835,1.4650558583748483,1.4647052287260949,1.2685622426607186,1.6261437113401491,5.428094204462772,1.495034500085251
"[2, 2, 14, 0, 0]",1.1331552123344284,0.903968957959264,1.3915750884583176,1.0615614174920636,1.0093683174359405,1.1121303114179917,0.9432715455721468,0.8603245606223705,5.592841779181435,1.1999512399046472
"[2, 2, 14, 0, 1]",0.9121134146442539,0.9282401637251511,0.8243853784058879,0.9463897851552506,0.8868870439194471,0.660252155833988,0.7287493578948762,1.0270975128606767,5.448722034691147,1.000746180810873
"[2, 3, 14, 0, 1]",0.9558879337441786,0.631168981779896,1.0409246538590164,0.9096908892103662,0.8388265544051378,0.7170191473780785,0.7825419739137434,0.9315844158611152,5.478991032439374,1.0848612804261022
"[2, 3, 14, 0, 2]",0.8522968222930211,0.8641781138398216,0.6367689972901768,0.35722254116750435,0.548904976729018,0.9468913587859024,0.7315234803805429,0.7940233830773658,5.159515544603597,0.9596147992078213
"[2, 3, 14, 0, 3]",0.31940342482478223,0.17080768370551516,0.3230806383071251,0.27816566502045226,0.1571967032440432,0.26873138418446235,0.17027779707133514,0.13962209289274088,4.191674392568718,0.17818615173644814
"[2, 3, 14, 0, 4]",0.012409863168640149,0.024421254125965432,0.03499026550722499,0.011869931632609902,0.017098290422521954,0.004711309581965693,0.003803388610772857,0.018996289303732605,1.5650571949062957,0.05815558803819365
"[2, 4, 14, 0, 3]",0.42462086116758346,0.2461676470311137,0.5754835827602521,0.4295472560380508,0.3785626057383729,0.5845770633620141,0.6357002987517745,0.3228475743343692,4.632252703690721,0.5399570008915525
"[2, 4, 14, 0, 4]",0.09177173248343606,0.13285609603346807,0.09951615083158023,0.06249294299822005,0.14666542502730692,0.22350570469820533,0.1497729773978439,0.20942350830530615,3.2959022717690987,0.1763267418632424
"[2, 4, 14, 1, 3]",0.03979705833846425,0.013444726551225772,0.04093956353480088,0.02205726071905089,0.017706847473726726,0.00816983067847092,0.022327336231253717,0.033002190895863794,1.648699971670312,0.01291379893979614
"[2, 5, 14, 1, 3]",0.0025811070863009412,0.008152529137790271,0.19431933911110785,0.001402679391717299,-0.01897684378150528,0.0005964837728089146,0.0043563781879116135,0.002166725312136246,0.02699024481770463,0.004652828849813387
"[2, 5, 14, 1, 2]",0.22336488753010986,0.1520715218457079,0.18476355722937327,0.11153531125481346,0.2437346116630913,0.17583449592604486,0.04910745020317401,0.003868555545910175,3.333389139868796,0.11581511531708465
"[2, 5, 14, 2, 2]",0.008592915809701653,0.008823012126697621,0.3138739499440431,0.005114292126220733,-0.009376798295783816,0.004845406846265019,0.013542296240092304,0.015935728929193354,0.047889596540549834,0.010414044685630312
